audit_id,contract_id,content_id,studio,expected_payment,actual_payment,difference,violation,timestamp,proof_hash
AUD00862,C0862,Song_562,MGM,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.637335,c0c1351250e42ddbfee47aab823c5ffa58770e7cd08be9607b3b5e2d500bf17e
AUD00863,C0863,Song_563,MGM,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.637335,003abd918f31475e54ab6ad9dab5cd64d82959b1d081a3174f0bbdfe928a651e
AUD00864,C0864,Song_564,Paramount,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.637335,4aa1fcd375a1e04d2449e7dae66638e896f2b00de1f845c7f23aecb4ea798ed0
AUD00865,C0865,Song_565,Lionsgate,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.637335,4a59ffd5e67000ea86ee564358ab8de76079de402fb33df03480d6ff19bbd5d7
AUD00866,C0866,Song_566,A24,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.637335,a72c5e1850fa77c39e183045773ad761913e172e5915c9360e7100471c2023c1
AUD00867,C0867,Song_567,Warner Bros,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.637335,a779dfa8aac4f364a0bac6df3335b354492538407c33ba2ae1a6bafbc33ba9e0
AUD00868,C0868,Song_568,Indie Label,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.637335,3ef47d10034309c2eba8219ed313c5222582daad70dc5bb9a1d30fc6dfb5c3cc
AUD00869,C0869,Song_569,Paramount,500.0,287.21,212.79,UNDERPAYMENT,2026-04-02T02:19:27.637335,c8400201e4d837882d392fbf32e06632318487aeca663b1d340e2939e0f8beae
AUD00870,C0870,Song_570,Paramount,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.637335,b07c15f4e2e8b135aaff61bce2b87e4676a1f8d0cefbd3d0e66559176ba96b3a
AUD00871,C0871,Song_571,Warner Bros,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.637335,0eca45e9086e88cdea9be20201b355ed80f803de2ced7605414e8bff5239eeeb
AUD00872,C0872,Song_572,Warner Bros,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.637335,6ae3a724eecd945af8179535868fa03004773af869fd8bbbbf93cdb6aec69ac8
AUD00873,C0873,Song_573,Netflix Originals,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.637335,a302263a8c0bca2d2103c315c39e1b2b3dc947cce214fbe10f06ecadaa1a558c
AUD00874,C0874,Song_574,Universal,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.637335,36a6c1936be5ad1411efb80812ab976cb3301a18e4b164eb75615b11962f4bd2
AUD00875,C0875,Song_575,Netflix Originals,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.637335,2db27a6096954247eebee728e29ff18e9a9e130d6af77a948c5f735dae4ad2b0
AUD00876,C0876,Song_576,Disney,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.637335,1aaa467f320447d159ec175219e0784a96af266283ca64d707f30244b2be4879
AUD00877,C0877,Song_577,Universal,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.637335,df2d56e90d8af1c36b56631d5a9f5588538f26e15629508c40fb05641a89cb35
AUD00878,C0878,Song_578,Netflix Originals,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.637335,c73f26d340fefd4edbb9049b06c1d32fea4d3d820e5d59b264b9c5a1083b2256
AUD00879,C0879,Song_579,Warner Bros,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.637335,51c85d3207aeaf9e20d192fe6f82661a55dfaebf82f6760513f548d8a90d2b38
AUD00880,C0880,Song_580,Netflix Originals,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.637335,4e5030c8218455e4263badac443de502a141c32b30f39c136ea0bdf819777d38
AUD00881,C0881,Song_581,Indie Label,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.637335,8b78a06592e3632248085187ea570ac55820deb4ccfde2ba22b04666f2060478
AUD00882,C0882,Song_582,A24,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.637335,83af8a503ea394ee70d96eaeecf828bd38485135edff9f41c22cb312bfa525f3
AUD00883,C0883,Song_583,A24,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.637335,2ea2abb31b1e4cc1175b8f77a0576e155d8188a98c1a897e043ea82f1ed2232e
AUD00884,C0884,Song_584,Lionsgate,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.637335,eaf38c7104023402044fe4ef4269b4a8d2c3370f62ed443c87d62b2b47890571
AUD00885,C0885,Song_585,Warner Bros,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.637335,aa74ca4aaa3410ab0c59607f1ef6f72cb934cc5b1d39edb6d4f55e407d6dc281
AUD00886,C0886,Song_586,Paramount,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.637335,b17834ca86f6e903ef4bd4077aa04ae247a0dd78dd3fd58fb556ea2dd8f6ffed
AUD00887,C0887,Song_587,Sony Music,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.637335,eb8713ec44cbcb65c6f9fed3b163642703fdab39231dfa29d1577869bfa40ece
AUD00888,C0888,Song_588,Paramount,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.637335,414b017715e8334837df55082a6b22d056a9f23f310e9968f3bd5b10639cc041
AUD00889,C0889,Song_589,Indie Label,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.637335,73a31ed8ec764520441ea5093c672fb5cfa1acd09d07dcb16144602b03c3b3e7
AUD00890,C0890,Song_590,Disney,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.637335,52b96ff84240f3800a5e41d29dd28f9adeec46e99adf8f20f46f4015aaf5e489
AUD00891,C0891,Song_591,Netflix Originals,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.637335,f803a6d90479da17ce3ed9b13649637d15b2c06473be51b43a9d660ac487e421
AUD00892,C0892,Song_592,A24,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.637335,f0d68bb0f9f00bac23b632bca0298213ff381cabe49a10778805adb16d8e82eb
AUD00893,C0893,Song_593,Indie Label,200.0,-109.2,309.2,TERRITORY_VIOLATION,2026-04-02T02:19:27.637335,f8cae0921c7c6c9583a4bd2190d264a90b421d1b13bbb5e01a2b047195858f08
AUD00894,C0894,Song_594,Sony Music,200.0,-5.5,205.5,UNDERPAYMENT,2026-04-02T02:19:27.637335,3d37e917e6557941dde75de17ad3cfb190902e5461ffadabe9b224361daac778
AUD00895,C0895,Song_595,A24,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.637335,de85441dfdcb2773769672d7745fdb88555962929047e65a856a5f53e376b8fa
AUD00896,C0896,Song_596,Indie Label,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.637335,ae61d3066308bed49c22e53c07179e34e1d8b0b5afd8eb5e767e06932317c07f
AUD00897,C0897,Song_597,A24,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.637335,99055847714d5e1cb54df892dc52ab62ad08c093d0ebe5d296f224100376cb3d
AUD00898,C0898,Song_598,Indie Label,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.637335,f857928050ee268b805f2a3a4e12f25a855c71d61659558834fef1a9982bd65d
AUD00899,C0899,Song_599,Lionsgate,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.637335,5399f38565824ef8215e93307da0b9a87e48ced22eaae573c82703b27eabeed0
AUD00900,C0900,Song_600,Paramount,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.637335,40bc67843e7a28a3c568de2607764bc2e76a3a0129d189a176b025de47fb17d3
AUD00901,C0901,Song_601,Paramount,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.637335,8b35ba8476f64efa84d7cd1bb743469ec756d6df7d9c5a9b93755dc250e81daa
AUD00902,C0902,Song_602,Sony Music,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.637335,5c3bfdc25d3cd3fd34dd0686628de89ef63d5384717bd248f1815b0b9e1cafc0
AUD00903,C0903,Song_603,Sony Music,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.637335,8ab4ec0678e235225f9dedeaf1ac13116d17b3354e47fc788fdcc2290cb8425d
AUD00904,C0904,Song_604,A24,750.0,106.49,643.51,UNDERPAYMENT,2026-04-02T02:19:27.637335,38ee0bc55847f0c7c6ada724e680eca361d989aafb3fb4182c978c2493c388ce
AUD00905,C0905,Song_605,Sony Music,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.637335,bb0fd1e67b94022db3db6c7a22128c2e7a917caef83d0d0bb16c237077f72e3a
AUD00906,C0906,Song_606,Paramount,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.637335,1a5acd6b406d44a9ae5b7000919ea3d27f75e74575a71ee822e720a2b5691738
AUD00907,C0907,Song_607,Indie Label,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.637335,c0582bd187f3b3f8093f21e9c55c5e9318899e61ca9a390bc625d9be6beb2ed2
AUD00908,C0908,Song_608,Universal,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.637335,506e1eda4601d9b3768c48d87b1df548e699b212a0b2329860a9d6c304ef5a81
AUD00909,C0909,Song_609,A24,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.637335,6d245dcf6caa1756cc9d537a90f8c8945728f5afbe3db75d68922ac3ec9bc2f5
AUD00910,C0910,Song_610,A24,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.637335,5105757206625696767bdfc8fa7bb6f175a54a213a357bda311c19201a1c8a27
AUD00911,C0911,Song_611,Paramount,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.637335,05fd69d3710f6a5b110c78dac3a512ae08b09235171287859eaef8bf02a0b7f9
AUD00912,C0912,Song_612,Disney,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.637335,a36fd9d4936fcd467213342e36c54abebe5f3c962fa94bdc25f13d3d97d63be6
AUD00913,C0913,Song_613,Sony Music,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.637335,53ba9922a7b163719a17e4ccce9e3973c4286028b58d32138ed9333df69b3fab
AUD00914,C0914,Song_614,Netflix Originals,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.637335,45c913f50c65713cd96cedfbdc96e23264e07398d12c2a927fddd200a0caf5c7
AUD00915,C0915,Song_615,Indie Label,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.637335,008777e108636539057eb8fef313c5d68089974162ebb5576dd43a02c258fcd7
AUD00916,C0916,Song_616,A24,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.637335,06881fdc5b661b9212cba01bb149e75498485ace5b1b761008dde0b5cf10c7f5
AUD00917,C0917,Song_617,Universal,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.637335,3d3c0d2db191bc681d0d561201a72fc887a9e0e23d13699609a0149341c97726
AUD00918,C0918,Song_618,Paramount,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.637335,f15bca754027ab2c6061dde286b3a37c87fc88f9870b4af8f3a3e257fae7c2f5
AUD00919,C0919,Song_619,Lionsgate,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.637335,69fa3a5f2bdf1907364e6eaae1d43986ad68691d284857c83108a71ec14fd97c
AUD00920,C0920,Song_620,Lionsgate,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.637335,bb1e8f6dd66ad6ad6be5aa6ce8990faf58ad33c9b17e42e75d827b7a9fd0d3ed
AUD00921,C0921,Song_621,Indie Label,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.637335,927387eb7a3911440637eab1f16718cc13c88a5da6465fa2a91073ac4d6a94e5
AUD00922,C0922,Song_622,Sony Music,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.637335,a7c2c7517a876af727c1e27eda21b45eb92a8b55e58e65cbf4ef56797d04e913
AUD00923,C0923,Song_623,Indie Label,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.637335,8e3f951d47018d7f997952c3133ae60908bfdde787ac84695dd606617a970823
AUD00924,C0924,Song_624,MGM,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.637335,8bf8c10b8499922cc655bf04417574ac6fc522587384cfa2750871661c46ec34
AUD00925,C0925,Song_625,Indie Label,200.0,4.3,195.7,UNDERPAYMENT,2026-04-02T02:19:27.637335,d03f7f7af4c67511c421ec57c06f3d0db6c341098ea5c7bcade79785522a4b41
AUD00926,C0926,Song_626,Disney,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.637335,f27a8034225be3744588c2bade099c4e20b845a507c914567ba80e6f41d23039
AUD00927,C0927,Song_627,Lionsgate,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.637335,6dff4a3654ccba4ad2aed5e0ced51e3d827f563c23ed7447bfd412378c77a8ca
AUD00928,C0928,Song_628,Sony Music,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.637335,b2270e57f7a9e1d5b3fd59d7ab701999fac9eda45b35d00129da73ce0fa69944
AUD00929,C0929,Song_629,MGM,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.637335,05feba280d655844e1f4e781986bbe24847a625d058acaddbf9f770e9e00d1e3
AUD00930,C0930,Song_630,Indie Label,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.637335,bc2567512b2c0fb7dbffda5e8690dc53412bb3ee0744f7bd7bc21d108214c1ba
AUD00931,C0931,Song_631,Lionsgate,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.637335,8326f904ddbded59f20ee4279131cf5533277b61ed5519c61cba44f3da42077e
AUD00932,C0932,Song_632,Indie Label,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.637335,49439133eeeab367a25f464c361a9bb2f71136b61e1b7a6b5c28813f7e8efbf0
AUD00933,C0933,Song_633,MGM,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.637335,435dade290906a4286c38a9d13a5583889a74064ecdf03bd3ead56c3e2956ae8
AUD00934,C0934,Song_634,A24,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.637335,906d249f9219edba64765679724882b15cb94996fb35b0852bf54498e164fe4e
AUD00935,C0935,Song_635,A24,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.637335,a732258a6cfbd515685bd875214bd11a6d88471d22b8c186f021e162928be02f
AUD00936,C0936,Song_636,Netflix Originals,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.637335,4ea90c6426870003e466ce9483810fbff3980587d88ae4fb5e58f65985877cd1
AUD00937,C0937,Song_637,Disney,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.637335,0629d9aef2c98801dc691eaca0b60fb138ffd492c64c483c860cceb622beea48
AUD00938,C0938,Song_638,Warner Bros,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.637335,f3c687d66bd70cef2af5eaccb5d1c088971b835ce51366255c9b3dbbdff11b96
AUD00939,C0939,Song_639,Lionsgate,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.637335,9efb36260b4de61c9a3b384d53dac7e746094559742fc302f076c2b7950fc6c0
AUD00940,C0940,Song_640,Paramount,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.637335,5de11b45f509b7290d1c6c342adfd89ced19a1ced64b17ea06501d336bf542b9
AUD00941,C0941,Song_641,Lionsgate,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.637335,53a0c1a22063277bc462a945ce5b863272a8f003a00ed96228202b590317d408
AUD00942,C0942,Song_642,Universal,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.637335,5cc3b31488224762f2475f8eb6cbf75db6c88798f159d31fdbf60099f4f9e8df
AUD00943,C0943,Song_643,Universal,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.637335,86d891e770fdf34fa0ab3b1c6e3b54dc0e75e67d3ecb84fbcd1a19741f1aa322
AUD00944,C0944,Song_644,Universal,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.637335,9edb8c2940e14c9e10577f1df17ea3a314aa1e2688421fd0c45ac1bb2cf8b2f9
AUD00945,C0945,Song_645,Indie Label,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.637335,29dce48cf81da2d160976c1bb6871aaf52b5436b58c79ba383b23b1a26ec82a8
AUD00946,C0946,Song_646,Paramount,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.637335,797182f906d488f805c512f5f30a24ff8677817581c6f101138e9351f2e37aba
AUD00947,C0947,Song_647,Indie Label,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.637335,d1d01495f4c4da8adccc88eae2af51587dd964f7edcbd9efb1a55f5615085a9e
AUD00948,C0948,Song_648,Netflix Originals,200.0,108.62,91.38,UNDERPAYMENT,2026-04-02T02:19:27.637335,e2794e96f51d065b31dbc17d77c8190b0cfe13efa4a60491c36f67e6075ff26b
AUD00949,C0949,Song_649,Netflix Originals,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.637335,30846275305474ce29f8fe77963a69c0885bcbc13bfc0aec1aabbe7a5c042c6c
AUD00950,C0950,Song_650,MGM,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.637335,aa3e049f8f0d1965d43208b7882791e039a33a2aac43d8cd3828d875534f5e26
AUD00951,C0951,Song_651,Lionsgate,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.637335,2924c92726865f9cf54af5bcc4c09699435b182eb86baa2cfbf4beb3fcae84ea
AUD00952,C0952,Song_652,MGM,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.637335,5af5af6dccd290d7f0c93644df888274e411087dfc1497db208b01d766210baa
AUD00953,C0953,Song_653,MGM,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.637335,618d06217dc15ac5415ad71f8f15a7a62402abff8e5f807f6633d58ee4ec3871
AUD00954,C0954,Song_654,Universal,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.637335,ae894b8371c1ecb9723abeea42969dce1a19c57be5a1a4805c0f3e565e3119a0
AUD00955,C0955,Song_655,Universal,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.637335,332e0c3f8bcb4eca675fead6d05243ae64e8feed583bda27589e2f34d210be16
AUD00956,C0956,Song_656,Lionsgate,500.0,-1322.47,1822.47,EXPIRED_LICENSE,2026-04-02T02:19:27.637335,d8e156f68b9d72ffc39ddecef77d2264210d3687e03200600686d12b705e7e3e
AUD00957,C0957,Song_657,Netflix Originals,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.637335,ef526b3b67353cb18ad123261c383f8aea53c92527b483600758ba3642c276eb
AUD00958,C0958,Song_658,Warner Bros,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.637335,78c539b67a745edf048d9fbe19b0de8714d3e3153ca45ed579129b42ac5a6afc
AUD00959,C0959,Song_659,Paramount,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.637335,7ed43b598f1b64ebd2a0cb3a349d4f0af8e913f46f37099d0ad83028b31991e9
AUD00960,C0960,Song_660,Netflix Originals,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.637335,5afa1dc9aa1d5aa0ae3c8c1c0d283ba1622ac0648e1b8cce69a2bf66da360adc
AUD00961,C0961,Song_661,Universal,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.637335,684c7d430a5180902ecf305729cd46be84826334700feb123b8d103b5a72b7bc
AUD00962,C0962,Song_662,Indie Label,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.637335,2db27526733ad676f2611f0dc642393104cd4c028648ae9842e4d8fe6dbdb6d5
AUD00963,C0963,Song_663,A24,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.637335,9d8ed5c800f4aaea3511a572169daaafdcb5e24fc3c5a4ef470447dcb8d44b69
AUD00964,C0964,Song_664,Lionsgate,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.637335,ee0a1dd222d74b561d3bf98010fa7e991344265149bcdb8281bc088cf50a758e
AUD00965,C0965,Song_665,Lionsgate,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.637335,a50914882d4346327c77ab9762ebad19395abebdc7adb686d474ba6daba7f2ee
AUD00966,C0966,Song_666,Warner Bros,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.637335,c1c4cdfd3402e589e1b3bdf42855f903bceb5df9459589c9a43cebdfefea224e
AUD00967,C0967,Song_667,Sony Music,500.0,106.6,393.4,UNDERPAYMENT,2026-04-02T02:19:27.637335,f628409f3426810694cb1902dd35e8f496d82d5c60c280e01275fd8812279c68
AUD00968,C0968,Song_668,A24,500.0,-258.37,758.37,TERRITORY_VIOLATION,2026-04-02T02:19:27.637335,6f6da2e8218b81c11e1fc23fe8529c1518abd96cbf952846af90672108af0fb9
AUD00969,C0969,Song_669,A24,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.637335,50b941124abdaa2543f86d559cb0618a2004b092cd5a47e80a4dc035e9b5a8c4
AUD00970,C0970,Song_670,A24,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.637335,af01c8d710b2d50ddc15c76385ce6ce34d53ea484ec28933addabb0dfeb2dc7b
AUD00971,C0971,Song_671,Indie Label,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.637335,0340b160d5cef2d7771fba31e43399d3b138cbe0b62c9d4c3d2fcd8a5b8460fc
AUD00972,C0972,Song_672,Sony Music,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.637335,c2a9b5ebd4b64da7908bdc6bb1d4a648a8438e6d398de64ea1d0e664a38b6e5c
AUD00973,C0973,Song_673,Lionsgate,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.637335,d27adeda16c0a1b2181a45056293c14f9dbb7b4d5ba103d8c72b78575e5b08d1
AUD00974,C0974,Song_674,Warner Bros,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.637335,113288bac36e7bf091f45d0afc3b9f0ed61443873359001cfa7fe8f7e616269c
AUD00975,C0975,Song_675,MGM,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.637335,5fed25c8c37442c66506697e13a3db46552d8d35d45b99c76d25474314092658
AUD00976,C0976,Song_676,Netflix Originals,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.637335,8347f821519e6d2ccfe72bb92bf29b64e2ba5e681e1f4e77962c6439a59eeb7c
AUD00977,C0977,Song_677,Universal,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.637335,da8a1358df4797a51676466e79d9a916e72e1da512f4fe8e8d09448bca634d08
AUD00978,C0978,Song_678,Sony Music,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.637335,fb8d7d7c77b06d3acdc1c92f404c8f0bf8515501fe2461ccba804ed99b74a77e
AUD00979,C0979,Song_679,Sony Music,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.637335,cd18387dad6f87380d2ddb84f00c3c879fe1f69d592dbe334d86fc2807b048d6
AUD00980,C0980,Song_680,MGM,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.637335,2e1036078d2245bf42e9816e49c31b9cd81dd23881faef600287bc01f34f70ec
AUD00981,C0981,Song_681,Indie Label,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.637335,213ae22ac1886443379ea74233a5cba72d654db346e3500855ebfa1c633dbd73
AUD00982,C0982,Song_682,Universal,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.637335,8b50190112a73787d5600ea4947990ec73385110f9b609a30442777a133db26f
AUD00983,C0983,Song_683,Lionsgate,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.637335,befe5029778e5ce1445cc6218a51ec1b19dd1e8da0fc8fbcf8e62561e10d2c03
AUD00984,C0984,Song_684,Lionsgate,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.637335,2a97c33cdbdd12df8c563055b09ba818d8099ffd742d30bd368ed080d540c903
AUD00985,C0985,Song_685,Warner Bros,500.0,612.18,-112.18,OVERPAYMENT,2026-04-02T02:19:27.637335,8324c518eb9093536022e5cac7205b7ad7b3c752abccb30835d35f092424805b
AUD00986,C0986,Song_686,Disney,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.637335,2b19c9209b45a1a4ca7db62e13508cace76600fd1619997b26438b3cfbfa59a7
AUD00987,C0987,Song_687,Indie Label,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.637335,3d77ee5c634f867d886485fee65b45a0e463d3991d3742feecac2a2687d4078c
AUD00988,C0988,Song_688,Netflix Originals,750.0,839.26,-89.26,OVERPAYMENT,2026-04-02T02:19:27.637335,f16e399bf1915ab3366e60caaf625a9f6b083cc88463abfa61d1673d6da5794c
AUD00989,C0989,Song_689,Netflix Originals,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.637335,bf1eb0ac99dc264befccc99ccd8dcf09959fc9c2a1c43270d0b9777a17855869
AUD00990,C0990,Song_690,A24,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.637335,3b3177257b877142bd116375f46cf9072b77eb3fb375702dfeed76328d0c405d
AUD00991,C0991,Song_691,Universal,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.637335,bda043180d3d473b4c5985b2d259191e6221cea6f913a0e05e7a21e8039b9a97
AUD00992,C0992,Song_692,MGM,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.637335,4adb38b61e465d84b4da9c73fc14909b0c8efa8c673d6e7e328e7b23a153cd1d
AUD00993,C0993,Song_693,Warner Bros,500.0,500.0,0.0,NONE,2026-04-02T02:19:27.637335,69dae4ff0b3024b5adda18df48a503e8e8e26d581495453c2e3669724ccb9a21
AUD00994,C0994,Song_694,Paramount,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.637335,b9db8bc2a1e52d0b32883e95c4b9fbc99665bd0c872b214aaa36c83ca6b9bb98
AUD00995,C0995,Song_695,MGM,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.637335,e055ba3ef0a531ddc4dc279f3f102d6c923959e6a37caf260740a51238fc746a
AUD00996,C0996,Song_696,Lionsgate,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.637335,fe35651916e152f842385d2173a1f4fb91bef9e851806f8894e89b5bd490fc91
AUD00997,C0997,Song_697,Universal,200.0,200.0,0.0,NONE,2026-04-02T02:19:27.637335,bdf7433384e16f7ccbc17ba2eba0aec0b12b2751349881443b65c070bfeaf24a
AUD00998,C0998,Song_698,Lionsgate,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.637335,1766c5239117cf446ddbacd1c7f0e6a7418da06d0eb62cb00beda134e65d1cf2
AUD00999,C0999,Song_699,Warner Bros,500.0,-352.48,852.48,TERRITORY_VIOLATION,2026-04-02T02:19:27.637335,6a821ca0e533aee33adc4135921335420d37ebeb5a88b2e325580dddc42c962c
AUD01000,C1000,Song_700,A24,750.0,750.0,0.0,NONE,2026-04-02T02:19:27.637335,a797a90de3ab7946176c1b4a83a0ae3b0c3d9cd8ef2265b59d553de51319b220
